date,NIFTY_ALPHA_50,NIFTY500_MOMENTUM_50,NIFTY500_MULTIFACTOR_MQVLV_50,NIFTY500_QUALITY_50,NIFTY500_VALUE_50,NIFTY500_LOW_VOLATILITY_50,NIFTY_HIGH_BETA_50,NIFTY_500
2009-10-29,3104.03,3030.93,2595.04,2232.51,2296.96,2686.59,,3882.85
2009-10-30,3086.27,3014.93,2593.37,2217.94,2287.98,2687.35,,3853.15
2009-11-03,2976.74,2917.58,2533.72,2153.79,2185.75,2649.79,,3727.45
2009-11-04,3089.8,3001.68,2582.93,2194.91,2242.69,2691.96,,3836.2
2009-11-05,3166.88,3072.62,2633.35,2220.38,2293.26,2725.46,,3899.75
2009-11-06,3247.76,3116.22,2660.07,2230.48,2339.97,2734.89,,3950.45
2009-11-09,3330.43,3192.02,2703.76,2258.05,2392.61,2764.65,,4026.8
2009-11-10,3314.04,3173.44,2690.15,2250.99,2380.58,2755.14,,4034.7
2009-11-11,3398.38,3263.79,2740.52,2304.45,2438.75,2797.75,,4130.9
2009-11-12,3347.83,3233.45,2716.41,2293.49,2402.01,2777.91,,4084.1
2009-11-13,3369.66,3255.25,2727.88,2323.2,2410.42,2787.3,,4114.45
2009-11-16,3410.3,3289.37,2754.95,2346.57,2435.6,2805.93,,4162.25
2009-11-17,3410.46,3292.89,2755.25,2358.27,2440.55,2809.99,,4160.85
2009-11-18,3421.93,3303.58,2764.95,2366.29,2458.32,2816.16,,4164.9
2009-11-19,3355.03,3246.89,2732.95,2334.85,2412.14,2790.53,,4109.45
2009-11-20,3384.51,3271.56,2745.19,2352.28,2466.88,2809.76,,4147.6
2009-11-23,3393.11,3288.72,2762.96,2373.58,2472.12,2841.15,,4180.8
2009-11-24,3411.49,3299.67,2784.39,2372.66,2488.6,2852.06,,4178.9
2009-11-25,3416.87,3303,2801.94,2388.47,2505.46,2862.12,,4184.6
2009-11-26,3359.63,3246.52,2779.56,2365.85,2467.8,2840.7,,4121.35
2009-11-27,3319.21,3229.33,2757.58,2336.87,2434.96,2817.02,,4069.05
2009-11-30,3380.42,3271.72,2782.18,2372.44,2476.57,2846.08,,4145.45
2009-12-01,3429.99,3338.59,2808.87,2397.83,2532.29,2873.17,,4216.4
2009-12-02,3432.28,3342.2,2823.71,2397.19,2546.66,2882.61,,4224.1
2009-12-03,3464.58,3367.86,2840.37,2409.32,2556.23,2889.23,,4247.15
2009-12-04,3464.77,3347.62,2844.25,2409.92,2561.66,2899.85,,4238.85
2009-12-07,3424.57,3327.78,2828.95,2395.98,2536.53,2887.24,,4199.7
2009-12-08,3457.87,3361.16,2857.74,2424.37,2582.16,2910.75,,4255
2009-12-09,3435.04,3363.17,2854.81,2425.63,2560.71,2906.5,,4238.7
2009-12-10,3444.92,3351.27,2852.18,2418.92,2591.83,2903.65,,4258.25
2009-12-11,3426.39,3346.68,2846.54,2423.89,2558.25,2898.33,,4242.9
2009-12-14,3408.93,3350.36,2828.4,2425.89,2530.22,2889.84,,4231.35
2009-12-15,3356.38,3301.44,2807.88,2412.03,2495.1,2874.74,,4173.15
2009-12-16,3356.97,3322.22,2808.25,2420.88,2507.02,2877.7,,4177.3
2009-12-17,3382.97,3346.03,2822.49,2439.73,2525.33,2899.41,,4189.45
2009-12-18,3350.89,3338.47,2808.81,2429.47,2508.13,2896.92,,4153.05
2009-12-21,3317.45,3310.59,2797.09,2418.6,2494.04,2887.94,,4132.35
2009-12-22,3350.99,3336.94,2823.35,2436.3,2527.68,2899.34,,4168.6
2009-12-23,3419.4,3396.81,2858.17,2486.52,2578.68,2943.6,,4274.85
2009-12-24,3427.79,3420.54,2873.61,2503.87,2595.63,2957.38,,4300.35
2009-12-29,3436.48,3431.83,2872.01,2501.47,2606.02,2957.6,,4310.25
2009-12-30,3451.61,3445.28,2886,2503.75,2617.24,2957.98,,4306.85
2009-12-31,3476.84,3465.99,2908.07,2515.14,2627.95,2967.71,,4329.1
2010-01-04,3521.89,3513.62,2930.34,2543.31,2684.96,2984.22,,4367.65
2010-01-05,3554.25,3534.53,2950.38,2566.41,2742.98,3007.21,,4416.05
2010-01-06,3565.81,3527.5,2968.2,2566.1,2755.9,3018.56,,4422.65
2010-01-07,3561.3,3515.95,2970.71,2549.58,2756.29,3009.18,,4411.55
2010-01-08,3543.29,3506.45,2965.36,2534.43,2742.54,3013.79,,4405.3
2010-01-11,3565.4,3527.42,2996.75,2559.58,2777.02,3043.57,,4432.5
2010-01-12,3568.08,3536.48,2972.01,2554.64,2722.93,3021.89,,4391.7
2010-01-13,3585.74,3559.28,2989.31,2586.67,2739.03,3046.78,,4415.6
2010-01-14,3628.48,3577.68,3012.34,2605.89,2755.29,3065.53,,4450.45
2010-01-15,3622.22,3586.44,3026.87,2601.35,2763.94,3075.67,,4468.15
2010-01-18,3619.34,3601.47,3040.54,2605.9,2790,3087.06,,4499.6
2010-01-19,3597.37,3579.78,3019.48,2579.06,2778.79,3057.98,,4469.3
2010-01-20,3621.99,3584.58,3021.34,2582.18,2767.01,3061.28,,4453.65
2010-01-21,3532.37,3510.78,2963.93,2532.67,2700.06,3010.89,,4343.25
2010-01-22,3493.7,3493.83,2940.77,2514.81,2674.99,2994.26,,4310.75
2010-01-25,3452.14,3411.68,2914.76,2496.26,2645.86,2978.84,,4278.55
2010-01-27,3277.36,3231.75,2830.89,2422.62,2530.82,2918.72,,4125.5
2010-01-28,3301.86,3260.62,2837.67,2432.44,2531.18,2918.7,,4137.5
2010-01-29,3304.75,3260.39,2848.03,2423.39,2559.45,2920.02,,4156.05
2010-02-01,3373.69,3313.44,2894.77,2464.85,2604.54,2962.94,,4196.3
2010-02-02,3335.95,3282.29,2869.3,2441.27,2571.99,2950.88,,4138.25
2010-02-03,3402.62,3347.45,2899.76,2480.09,2612.08,2987.39,,4212.1
2010-02-04,3331.19,3272.67,2858.71,2436.87,2550.43,2964.46,,4139.7
2010-02-05,3232.35,3209.25,2818.66,2387.05,2480.25,2913.54,,4023.65
2010-02-06,3278.25,3250.51,2850.49,2413.69,2510.61,2942.91,,4066.85
2010-02-08,3270.72,3243.97,2841.52,2407.7,2508.8,2928.96,,4067.3
2010-02-09,3309.86,3276.04,2866.47,2428.35,2520.61,2945.83,,4104
2010-02-10,3294.65,3273.42,2871.46,2422.4,2515.12,2948.06,,4079.7
2010-02-11,3346.05,3328.77,2895.08,2450,2535.35,2973.37,,4123.6
2010-02-15,3337.05,3338.46,2886.9,2450.59,2515.21,2966.93,,4096.2
2010-02-16,3356.15,3369,2895.76,2473.26,2542.4,2984.3,,4134.65
2010-02-17,3392.42,3398.54,2915.61,2488,2584.33,2998.18,,4171.55
2010-02-18,3363,3370.71,2911.23,2481.24,2588.56,2987.73,,4145.85
2010-02-19,3302.97,3343.97,2889.92,2463.11,2555.48,2968.17,,4102.7
2010-02-22,3284.5,3344.37,2892.14,2463.4,2555.41,2964.02,,4094.25
2010-02-23,3262.82,3319.69,2872.62,2463.79,2528.36,2957.69,,4089.7
2010-02-24,3244.22,3304.71,2861.68,2456.93,2514.77,2935.92,,4080.65
2010-02-25,3221.04,3265.18,2836.93,2457.36,2494.27,2919.98,,4072.35
2010-02-26,3277.25,3323.38,2885.58,2477.48,2533.29,2957.2,,4127.55
2010-03-02,3365.74,3418.31,2933.94,2525.85,2569.91,3000,,4192.3
2010-03-03,3424.85,3469.57,2964.9,2548.39,2610.3,3030.4,,4249.85
2010-03-04,3465.44,3479.46,2986.81,2569.14,2635.61,3039.41,,4262.35
2010-03-05,3481.61,3489.68,2997.34,2577.42,2659.63,3053.9,,4270.25
2010-03-08,3504.44,3525.4,3031.7,2607.81,2676.68,3084.03,,4287.75
2010-03-09,3481.01,3508.14,3022.81,2602.17,2644.21,3077.76,,4252.4
2010-03-10,3473.03,3501.55,3018.78,2604.2,2638.75,3082.33,,4253.8
2010-03-11,3460.79,3491.64,3023.35,2610.44,2615.34,3088.93,,4252.85
2010-03-12,3465.67,3499.13,3028.78,2611.33,2622.08,3081.53,,4253.35
2010-03-15,3447.66,3485.44,3022.23,2610.07,2607.83,3076.44,,4233.4
2010-03-16,3490.29,3521.51,3037.52,2629.69,2641.11,3095.96,,4273.65
2010-03-17,3513.27,3530.34,3042.11,2644.72,2642.44,3113.69,,4304.2
2010-03-18,3527.12,3521.41,3046.11,2644.67,2643.59,3121.77,,4306.6
2010-03-19,3534.67,3523.67,3057.83,2654.85,2642.94,3141.23,,4324
2010-03-22,3496.54,3487.47,3040.45,2640.26,2608.96,3131.88,,4278.75
2010-03-23,3511.4,3479.1,3049.26,2649.4,2610.94,3140.01,,4287.3
2010-03-25,3531.84,3503.43,3064.07,2664.22,2604.21,3157.48,,4293.7
2010-03-26,3554.92,3537.08,3071.35,2672.45,2632.13,3157.5,,4312.95
2010-03-29,3542.25,3535.74,3082.87,2674.5,2672.23,3165.09,,4320.95
2010-03-30,3526.17,3506.02,3076.62,2659.22,2688.87,3161.01,,4313.2
2010-03-31,3529.18,3514.83,3090.07,2668.01,2689.58,3165.39,,4313.25
2010-04-01,3579.97,3547.99,3101.74,2681.04,2705.36,3175.73,,4345.2
2010-04-05,3629.15,3603.48,3139.96,2703.19,2742.64,3218.12,,4403.9
2010-04-06,3629.89,3587.33,3131.59,2690.73,2770.15,3221.05,,4410.3
2010-04-07,3648.02,3594.48,3155.89,2698.3,2786.81,3228.03,,4424.95
2010-04-08,3625.21,3579.63,3145.06,2684.09,2766.93,3214.09,,4381.7
2010-04-09,3650.73,3584.82,3154.19,2688.22,2789.74,3226.42,,4410.05
2010-04-12,3639.5,3578.14,3151.92,2690.86,2782.66,3218.1,,4394.7
2010-04-13,3636.51,3590.62,3147.5,2692.93,2771.13,3214.1,,4383.35
2010-04-15,3625.74,3592.14,3151.42,2695.19,2761.67,3217.17,,4359.4
2010-04-16,3604.37,3577.96,3160.03,2698.97,2761.22,3213.54,,4342.25
2010-04-19,3575.35,3544.72,3129.23,2660.96,2727.17,3179.15,,4290.2
2010-04-20,3610.7,3560.63,3156.13,2665.14,2768.78,3193.17,,4319.75
2010-04-21,3640.2,3607.3,3176.87,2684.66,2785.78,3201.96,,4344.4
2010-04-22,3639.12,3625.56,3180.76,2687.56,2792.41,3208.81,,4356.6
2010-04-23,3650.85,3631.52,3191.87,2682.58,2808.83,3218.06,,4369
2010-04-26,3681.8,3655.87,3205.06,2691.4,2842.93,3224.18,,4383.8
2010-04-27,3649.56,3645.75,3195.8,2685.95,2834.58,3220.25,,4378.3
2010-04-28,3594.32,3595.73,3167.75,2661.55,2790.73,3197.65,,4315.1
2010-04-29,3628.01,3626.65,3173.61,2656.41,2813.86,3190.2,,4338.25
2010-04-30,3659.35,3645.38,3208.72,2670.98,2851.91,3216.44,,4368.1
2010-05-03,3616.14,3598.67,3197.84,2647.56,2835.23,3199.19,,4341.25
2010-05-04,3549.55,3548.65,3159.3,2613.37,2779.4,3165.99,,4277.85
2010-05-05,3541.19,3561.33,3160.38,2614.5,2795.58,3172.88,,4271.5
2010-05-06,3551.96,3543.72,3156.76,2591.28,2791.67,3171.37,,4256.75
2010-05-07,3448.29,3442.1,3105.21,2551.6,2723.98,3133.15,,4182.25
2010-05-10,3545.51,3556.36,3155.38,2613.5,2782.45,3176.31,,4298.6
2010-05-11,3491.99,3519.24,3132.45,2582.61,2758.22,3159.24,,4250
2010-05-12,3506.77,3544.14,3147.04,2592.75,2765.46,3178.9,,4263.9
2010-05-13,3532.84,3579.77,3164.62,2608.9,2774.93,3188.39,,4290.6
2010-05-14,3489.75,3541.31,3154.5,2590,2755.6,3170.3,,4236.65
2010-05-17,3465.21,3516.22,3147.71,2590.77,2750.93,3156.35,,4213.25
2010-05-18,3469.84,3519.44,3163.84,2589.26,2755.7,3171.97,,4217.4
2010-05-19,3353.69,3415.05,3110.6,2533.87,2686.91,3130.74,,4106.4
2010-05-20,3360.12,3422.13,3119.3,2537.01,2688.44,3141.51,,4133.45
2010-05-21,3307.06,3379,3097.78,2520.41,2660.73,3131.39,,4101.6
2010-05-24,3311.51,3376.37,3094.7,2534.04,2664.75,3132.56,,4110.8
2010-05-25,3190.67,3262.21,3026.22,2464.63,2591.55,3079.34,,4001.9
2010-05-26,3246.45,3329.02,3051.61,2508.99,2610.04,3113.54,,4070.55
2010-05-27,3273.95,3365,3067.2,2536.72,2641.43,3152.01,,4125.75
2010-05-28,3340.93,3425.8,3126.44,2585.45,2675.63,3190.56,,4186.8
2010-05-31,3384.99,3471.2,3163.92,2600.36,2709.77,3221.24,,4226.6
2010-06-01,3332.71,3404.51,3140.23,2566.56,2669.52,3198.31,,4149.1
2010-06-02,3360.13,3435.84,3164.62,2591.69,2693.98,3221.99,,4189.75
2010-06-03,3406.76,3491.53,3197.4,2626.72,2725.34,3255.64,,4253.15
2010-06-04,3398.73,3494.91,3214.56,2635.67,2730.48,3270.55,,4263.45
2010-06-07,3335.79,3421.1,3180.53,2607.7,2684.87,3240.13,,4190
2010-06-08,3316.87,3393.14,3176.67,2597.69,2651.85,3231.24,,4152
2010-06-09,3320.13,3399.42,3184.65,2593.02,2661.63,3232.91,,4172
2010-06-10,3360.71,3454.45,3214.51,2625.57,2686.22,3277.67,,4228.95
2010-06-11,3385.74,3480.57,3233,2629.75,2690.41,3289.85,,4247.25
2010-06-14,3417.09,3508.53,3250.92,2656.7,2722.46,3314.71,,4299.05
2010-06-15,3437.17,3514.75,3269.34,2673.95,2719.01,3326.77,,4314.8
2010-06-16,3440.81,3525.78,3273.68,2676.65,2716.55,3331.88,,4319.95
2010-06-17,3458.51,3551.79,3285.07,2688.21,2723.43,3337.99,,4344.3
2010-06-18,3442.24,3535.69,3286.55,2690.14,2709.68,3339.23,,4328.65
2010-06-21,3494.01,3591.94,3326.83,2727.7,2745.22,3372.88,,4388.7
2010-06-22,3490.45,3569.14,3316.14,2712.7,2762.11,3361.37,,4368.7
2010-06-23,3514.99,3588.54,3333.46,2725.85,2783.65,3390.68,,4379.75
2010-06-24,3513.43,3580.25,3333.1,2723.24,2762,3395.71,,4372.35
2010-06-25,3479.4,3546.09,3320.83,2694.44,2793.8,3388.03,,4365.85
2010-06-28,3513.94,3582.59,3355.31,2719.73,2849.04,3408.47,,4429.25
2010-06-29,3485.02,3540.89,3331.5,2688.02,2823.3,3375.03,,4383.75
2010-06-30,3497.09,3550.46,3344.96,2701.69,2856.53,3390.42,,4420.7
2010-07-01,3494.88,3533.94,3335.74,2682.22,2845.42,3375.28,,4386.35
2010-07-02,3488.86,3534.56,3337.11,2678.73,2846.05,3377.41,,4382.55
2010-07-05,3500.95,3551.27,3345.06,2680.57,2846.26,3380.58,,4379.65
2010-07-06,3536.79,3586.82,3369.04,2705.54,2871.96,3398.74,,4413.7
2010-07-07,3525.82,3568.28,3358.23,2691.92,2873.94,3384.02,,4385.9
2010-07-08,3566.22,3601.87,3389.81,2707.44,2908.25,3414.65,,4424.35
2010-07-09,3586.66,3622.2,3398.11,2714.35,2940.08,3428.94,,4461.55
2010-07-12,3589.02,3644.55,3410.62,2724.84,2944.16,3430.64,,4474.7
2010-07-13,3592.95,3646.27,3417.54,2725.93,2962.43,3427.77,,4491.35
2010-07-14,3596.91,3642.93,3397.06,2714.75,2945.81,3408.79,,4479.25
2010-07-15,3617.64,3641.36,3401.27,2722.75,2919.77,3401.04,,4468.45
2010-07-16,3638.86,3685.16,3415.03,2737.31,2936.12,3407.66,,4490.05
2010-07-19,3628.73,3687.84,3423.66,2728.1,2954.3,3402.18,,4488.95
2010-07-20,3613.47,3671.65,3419.27,2721.35,2938.14,3391.27,,4474.75
2010-07-21,3636.7,3699.95,3422.87,2741.02,2949.82,3396.67,,4499.15
2010-07-22,3647.05,3717.16,3441.85,2758.62,2950.33,3405.68,,4528.65
2010-07-23,3643.1,3707.01,3435.89,2755.68,2955.71,3400.65,,4523.25
2010-07-26,3615.45,3689.51,3415.05,2750.22,2918.15,3373.3,,4497.5
2010-07-27,3628.87,3710.18,3424.41,2752.75,2929.15,3382.9,,4508.9
2010-07-28,3632.14,3699.11,3424.77,2753.84,2920.24,3384.04,,4494.6
2010-07-29,3634.85,3708.4,3418.64,2750.67,2919.56,3392.58,,4490.4
2010-07-30,3629.12,3703.65,3424.04,2743.48,2949.55,3379.1,,4475.15
2010-08-02,3669.47,3737.33,3444.59,2751.61,3002.25,3399.23,,4523.5
2010-08-03,3689.76,3749.27,3453.68,2747.46,3027.72,3405.45,,4535.85
2010-08-04,3687.96,3782.82,3477.53,2772.23,3030.63,3424.58,,4551.85
2010-08-05,3693.45,3783.76,3456.41,2767.84,3041.88,3408.62,,4543.2
2010-08-06,3703.39,3786.03,3450.41,2766.63,3033.96,3408.5,,4539.85
2010-08-09,3741.57,3828.18,3482.34,2791,3083.69,3428.12,,4579.65
2010-08-10,3727.56,3817.74,3468.33,2777.5,3066.9,3416.02,,4557.7
2010-08-11,3708.5,3795.75,3451.78,2765.27,3060.67,3407.89,,4535.4
2010-08-12,3726.56,3809.49,3458.7,2748.82,3091.88,3406.88,,4544.7
2010-08-13,3764.61,3832.41,3490.37,2768.4,3123.01,3428.56,,4576.4
2010-08-16,3764.25,3811.08,3493.77,2760.54,3133.08,3422.42,,4554.45
2010-08-17,3777.93,3826.88,3505.63,2752.44,3171.9,3428.77,,4558.5
2010-08-18,3821.27,3895.4,3544.73,2789.43,3209.52,3474.18,,4600.55
2010-08-19,3861.9,3948.05,3573.49,2807.45,3229.73,3506.15,,4631.85
2010-08-20,3867.66,3941.27,3578.68,2798.58,3221.01,3504.31,,4629.55
2010-08-23,3908.38,3954.23,3599.79,2807.16,3276.37,3523.74,,4655.75
2010-08-24,3891.39,3940.1,3593.29,2796.22,3239.3,3518.26,,4624.85
2010-08-25,3836.84,3886.58,3560.07,2777.74,3205.04,3483.83,,4582
2010-08-26,3847.05,3901.59,3565.64,2792.3,3211.87,3492.87,,4592.75
2010-08-27,3826.31,3858.95,3544.97,2763.37,3186.73,3468.04,,4550.9
2010-08-30,3828.34,3857.78,3531.77,2756.84,3180.37,3457,,4557.6
2010-08-31,3802.28,3832.41,3530.93,2752.63,3152.92,3471.16,,4537.25
2010-09-01,3841.44,3887.95,3569.37,2774.38,3209.11,3513.32,,4603.45
2010-09-02,3879.13,3907.64,3595.2,2788.63,3248.31,3520.91,,4610.95
2010-09-03,3926.94,3937.78,3623.07,2794.98,3256.33,3540.54,,4623.65
2010-09-06,3997.99,4024.77,3665.14,2824.43,3290.36,3579.68,,4693.8
2010-09-07,3988.59,4030.16,3680.46,2846.44,3286.4,3592.93,,4712.15
2010-09-08,3978.56,4035.54,3697.99,2856.05,3313.78,3594.24,,4720.75
2010-09-09,3976.25,4017.11,3696.6,2860.94,3351.87,3594.85,,4740.35
2010-09-13,4000.8,4060.71,3731.95,2885.16,3373.72,3624.82,,4813.25
2010-09-14,3998.99,4059.45,3728.3,2889.8,3350.85,3630.44,,4828.55
2010-09-15,4003.61,4092.04,3734.01,2919,3353.58,3653.63,,4861.3
2010-09-16,3980.86,4057.08,3697.85,2895.2,3328.79,3623.83,,4824.15
2010-09-17,4064.1,4108.86,3740.5,2933.4,3359.84,3659.77,,4876.5
2010-09-20,4072.96,4138.27,3782.06,2974.97,3389.07,3707.17,,4930
2010-09-21,4043.43,4141.96,3756.76,2978.24,3335.1,3707.63,,4925.95
2010-09-22,4016.57,4112.79,3733.34,2975.5,3323.18,3699.59,,4909.1
2010-09-23,4005.96,4092.72,3751.71,2983.45,3315.85,3708.65,,4891.55
2010-09-24,4048.58,4132.58,3790.95,3017.56,3342.49,3760.07,,4934.2
2010-09-27,4066.48,4145.2,3785.6,3013.01,3352.7,3749.45,,4958.4
2010-09-28,4066.22,4140.61,3771.89,3014.96,3362.63,3745.35,,4960.65
2010-09-29,4048.55,4133.86,3748.03,3002.32,3325.79,3721.58,,4926.05
2010-09-30,4030.93,4129,3754.83,3005.1,3316.77,3732.9,,4925.15
2010-10-01,4109.64,4197.05,3822.84,3062.86,3386.2,3794.3,,5018.8
2010-10-04,4142.08,4229.02,3846.1,3073.79,3424.87,3804.62,,5039.65
2010-10-05,4181.77,4266.57,3865.33,3078.47,3459.98,3803.31,,5046.7
2010-10-06,4209.86,4310.36,3902.99,3109.7,3510.95,3826.35,,5091.05
2010-10-07,4192.71,4271.1,3874.65,3083.17,3467.36,3797.99,,5052.9
2010-10-08,4164.26,4235.8,3854.82,3066.48,3451.47,3794.89,,5032.65
2010-10-11,4207.3,4287.19,3892.63,3090.09,3477.18,3810.37,,5064.95
2010-10-12,4183.17,4264.58,3873.83,3077.7,3476.04,3788.03,,5027.45
2010-10-13,4221.35,4298.98,3940.62,3133.05,3544.26,3859.41,,5121.8
2010-10-14,4199.26,4290.29,3929.43,3130.97,3521.08,3823.46,,5084.75
2010-10-15,4144.87,4224.15,3868.15,3072.11,3490.24,3763.16,,4998.7
2010-10-18,4126.48,4198.71,3856.8,3070.71,3472.71,3773.34,,5001.7
2010-10-19,4114.96,4189.88,3848.36,3063.06,3479.35,3752.86,,4975.25
2010-10-20,4114.72,4180.67,3840.63,3056.59,3494.7,3741.26,,4946.05
2010-10-21,4166.86,4226.08,3891.1,3097.16,3559.01,3799.52,,5035.9
2010-10-22,4172.1,4254.35,3910.76,3093.4,3600.6,3791.71,,5018.7
2010-10-25,4217.14,4316.04,3962.66,3116.19,3670.62,3812.99,,5046.95
2010-10-26,4238.74,4341.31,3954.96,3113.04,3659.27,3790.06,,5031.1
2010-10-27,4250.29,4351.32,3942.33,3100.12,3658.33,3751.99,,4986.7
2010-10-28,4219.71,4329.78,3920.16,3078.51,3630.97,3741.7,,4962.4
2010-10-29,4227.03,4327.2,3916.43,3070.05,3605.6,3740.41,,4972.95
2010-11-01,4304.67,4395.46,3971.38,3107.17,3682.58,3776.57,,5052.95
2010-11-02,4316.49,4392.89,3990.61,3119.34,3748.06,3785.12,,5060.85
2010-11-03,4328.99,4420.37,4022.04,3148.61,3759.29,3807.24,,5091
2010-11-04,4363.6,4463.31,4057.86,3177.92,3792.32,3862.1,,5170.75
2010-11-05,4384.19,4484.64,4075.59,3188.11,3824.51,3880.76,,5197.05
2010-11-08,4375.78,4476.62,4064.36,3190.74,3798.65,3850.44,,5174.25
2010-11-09,4420.55,4503.16,4083.96,3215.49,3821.37,3868.47,,5198.3
2010-11-10,4434.75,4525.48,4094.93,3221.39,3863.51,3857.03,,5186.15
2010-11-11,4380.71,4499.38,4063.25,3187.25,3820.17,3807.44,,5119.5
2010-11-12,4284.22,4397.73,3989.68,3131.14,3712.85,3754.67,,5012.3
2010-11-15,4314.53,4416.98,4009.63,3142.08,3729.87,3777.23,,5042.8
2010-11-16,4235.69,4332.33,3947.93,3085.85,3612.8,3709.27,,4936.1
2010-11-18,4237.85,4322.37,3946.01,3102.54,3626.95,3713.11,,4940.05
2010-11-19,4174.97,4252.49,3897.48,3053.09,3501.66,3659.62,,4850.55
2010-11-22,4259.67,4327.5,3947.71,3094.5,3554.05,3709.24,,4936.85
2010-11-23,4224.35,4298.61,3916.29,3073.13,3503.3,3673,,4877.05
2010-11-24,4189.8,4218.01,3868.34,3038.38,3461.26,3623.93,,4819.05
2010-11-25,4107.2,4142.23,3804,2993.61,3387.32,3589.88,,4742.85
2010-11-26,4019.68,4059.16,3763.23,2961.58,3272.55,3569.28,,4677.5
2010-11-29,4053.04,4072.13,3802.67,2999.22,3301.04,3613.63,,4736.45
2010-11-30,4112.94,4124.8,3837.58,3035.98,3349.7,3630.8,,4781.4
2010-12-01,4206.91,4238.33,3899.71,3080.38,3461.77,3682.33,,4876.3
2010-12-02,4242.27,4288.11,3920.47,3100.8,3502.36,3697.37,,4916.2
2010-12-03,4181.68,4220.38,3891.54,3085.31,3397.96,3688.39,,4875.8
2010-12-06,4154.82,4193.28,3864.69,3071.18,3357.47,3687.14,,4867.15
2010-12-07,4101.03,4120.36,3822.94,3050.21,3296.51,3686.98,,4844.05
2010-12-08,4006.73,4018.21,3756.9,3006.54,3201.86,3653.74,,4774.45
2010-12-09,3852.72,3860.73,3647.28,2927.17,3016.53,3582.87,,4639.1
2010-12-10,3901.37,3923.37,3706.71,2965.51,3116.74,3626.33,,4713.3
2010-12-13,3945.06,3986.13,3758.46,3000.57,3186.07,3668.12,,4765.6
2010-12-14,4002.21,4054.98,3792,3024.54,3250.94,3686.75,,4808.8
2010-12-15,3946.21,3985.98,3745.83,2999.46,3208.38,3658.39,,4760.3
2010-12-16,3952,3996.44,3767.13,3023.71,3254.63,3680.28,,4794.95
2010-12-20,3959.09,3999.7,3790.28,3049.88,3240.42,3690.28,,4792.8
2010-12-21,3982.22,4010.14,3794.41,3059.33,3266.74,3700.2,,4834.8
2010-12-22,3976.34,4022.01,3790.37,3053.54,3286.04,3682.18,,4827.7
2010-12-23,3956.1,4016.88,3780.27,3046.14,3278.76,3683.35,,4821.15
2010-12-24,3960.18,4025.91,3802.28,3056.37,3283.37,3701.67,,4839.9
2010-12-27,3946.01,4023.23,3803.05,3054.82,3272.29,3701.42,,4827.9
2010-12-28,3974.8,4025.17,3798.82,3053.72,3257.03,3708.64,,4827.55
2010-12-29,3992.53,4053.56,3833.48,3079.48,3280.14,3736.09,,4873.55
2010-12-30,4017,4075.31,3849.61,3101.95,3308.56,3758.74,,4904.65
2010-12-31,4066.85,4136.15,3887.46,3119.71,3353.71,3772.71,,4940.95
2011-01-03,4104.4,4147.07,3898.88,3130.6,3386.47,3779.53,,4967.3
2011-01-04,4083.72,4093.7,3883.27,3134.75,3363.42,3786.87,,4957.1
2011-01-05,4011.71,4027.4,3839.51,3110.32,3314.85,3761.66,,4903.1
2011-01-06,3958.36,3977.6,3801.69,3090.32,3274.06,3737.47,,4865.05
2011-01-07,3846.81,3867.22,3715.26,3013.63,3183.69,3667.92,,4750.75
2011-01-10,3757.11,3782.21,3628.76,2956.94,3103.99,3583.71,,4636.2
2011-01-11,3741.58,3773.47,3619.9,2948.36,3087.97,3577.35,,4624.95
2011-01-12,3836.73,3849.22,3677.96,2994.35,3148.59,3619.45,,4709.85
2011-01-13,3795.22,3814.6,3636.96,2959.19,3103.56,3571.74,,4639.8
2011-01-14,3734.39,3747.9,3593.45,2925.05,3057.34,3524.87,,4566.75
2011-01-17,3704.25,3727.78,3581.72,2917.97,3031.57,3532,,4553.65
2011-01-18,3738.3,3769.36,3610.11,2950.53,3049.65,3563.94,,4598.35
2011-01-19,3761.15,3788.25,3610.52,2949.12,3064.75,3530.6,,4583.85
2011-01-20,3779.94,3808.71,3626.07,2962.16,3076.94,3541.72,,4597.7
2011-01-21,3783.44,3808.27,3608.03,2942.32,3109.87,3526.21,,4592.7
2011-01-24,3811.77,3834.4,3628.83,2951.3,3141.09,3556.45,,4628.7
2011-01-25,3768.07,3798.31,3610.93,2927.71,3123.25,3536.03,,4589.5
2011-01-27,3689.24,3743.61,3556.37,2888.86,3069.43,3482.48,,4514
2011-01-28,3579.81,3648.64,3486.7,2821.47,3002.77,3423.42,,4427.5
2011-01-31,3611.75,3665.54,3499.15,2830.44,2998.77,3431.61,,4424.6
2011-02-01,3536.6,3585.73,3449.05,2779.09,2932.56,3387.19,,4352.15
2011-02-02,3534.41,3575.31,3442.15,2786.04,2933.35,3381.13,,4362.35
2011-02-03,3573.65,3617.5,3472.63,2815.43,2979.6,3416.67,,4429.9
2011-02-04,3511.41,3568.02,3422.92,2768.06,2929.52,3350.65,,4339.55
2011-02-07,3481.73,3539.8,3401.32,2754.09,2912.45,3338.28,,4332.1
2011-02-08,3386.04,3479.39,3348.75,2707.03,2848.41,3291.4,,4255.7
2011-02-09,3284.64,3387.16,3266.16,2640.7,2752.59,3250.54,,4178.3
2011-02-10,3311.26,3395.43,3268.04,2643.77,2755.21,3232.52,,4164.3
2011-02-11,3421.41,3487.81,3336.36,2684.33,2840.29,3284.22,,4240.45
